symbol,Sector,price_change_pct,pct_period_search_vol
MTB,Financials,0.03929888220576489,0.5761529203052735
MTCH,Communication Services,0.05238103848923451,1.7705107207704835
MTD,Health Care,0.037299894772429204,0.8251976308337281
MU,Information Technology,0.044573730197819746,0.2741188002457149
NCLH,Consumer Discretionary,0.06895038510979819,0.7442763493685467
NDAQ,Financials,0.028672430256156758,1.5290385687320187
NEE,Utilities,0.031586509111372375,0.5184834697699435
NEM,Materials,0.03588265943816185,0.43590762419785406
NFLX,Communication Services,0.047597648341974566,2.0630835409884876
NI,Utilities,0.027942544052621483,0.22181866279069343
NKE,Consumer Discretionary,0.04246322433924447,3.798858406801499
NLOK,Information Technology,0.04850159534526426,1.260394165012702
NOC,Industrials,0.02870213463597619,0.40424569243558955
NRG,Utilities,0.041021396952664206,0.951884852444721
NSC,Industrials,0.026292769600473966,0.401188405509949
NTAP,Information Technology,0.04282161783605694,2.485258462169836
NTRS,Financials,0.032946771422268664,1.6807155458038638
NUE,Materials,0.05054595826234391,0.7622777486460034
NVDA,Information Technology,0.05198000330780877,0.79696282849162
NWL,Consumer Discretionary,0.03872964601303354,1.6746531164627205
NWS,Communication Services,0.04665354818783974,0.7412446876210892
NWSA,Communication Services,0.045849318582206165,3.6605625027213993
NXPI,Information Technology,0.04076717227817143,0.9179436766208026
ODFL,Industrials,0.03124059404781083,1.8217195806318685
OMC,Communication Services,0.0357373258073208,0.813059696350366
ORLY,Consumer Discretionary,0.029378632013392365,0.9364953981621968
OXY,Energy,0.08514982828532948,0.7220337276279389
PEAK,Real Estate,0.035699290193344585,0.2793966624089895
RE,Financials,0.0365353852916135,0.23556869202991934
SCHW,Financials,0.034658417263742344,1.810649241971826
SJM,Consumer Staples,0.024342001562508316,1.5909067809512918
STZ,Consumer Staples,0.03730169429726989,2.78907059973368
T,Communication Services,0.030373014394155785,0.13372232359523756
TAP,Consumer Staples,0.042803922666000326,0.38822858248687864
TECH,Health Care,0.047672717683721576,0.25133286933779375
XOM,Energy,0.04872970413884572,0.35176709378425675
XRAY,Health Care,0.03490617157070108,0.2046531697976282
